,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
13654,0.0589,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,0.835,217925,0.626,2G7V7zsVDxg1yRsu7Ew9RJ,6e-05,1,0.396,-5.833,1,0.125,91.03,4,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,audio_features,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.35
13655,0.555,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,0.56,173800,0.68,0d2iYfpKoM0QCKvcLCkBao,0.0,6,0.116,-7.648,0,0.321,89.391,4,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,audio_features,spotify:track:0d2iYfpKoM0QCKvcLCkBao,0.319
13656,0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.687,214290,0.792,2dpaYNEQHiRxtZbfNsse99,0.0,5,0.167,-2.749,1,0.0452,100.015,4,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671
13657,0.0119,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,0.781,213309,0.768,5N5k9nd479b1xpDZ4usjrg,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,audio_features,spotify:track:5N5k9nd479b1xpDZ4usjrg,0.486
13658,0.176,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,0.694,184560,0.77,0E9ZjEAyAwOXZ7wJC0PD33,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,audio_features,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,0.163
13659,0.00513,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,0.834,312820,0.73,2xLMifQCjDGFmkHkpNLD9h,0.0,8,0.124,-3.714,1,0.222,155.008,4,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.446
13660,0.568,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,0.851,235545,0.541,7fa9MBXhVfQ8P8Df9OEbD8,0.0,0,0.13,-6.825,1,0.0505,124.959,4,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,audio_features,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,0.448
13661,0.349,https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf,0.511,239836,0.566,0s3nnoMeVWz3989MkNQiRf,0.0,6,0.34,-7.23,0,0.2,83.903,4,https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf,audio_features,spotify:track:0s3nnoMeVWz3989MkNQiRf,0.218
13662,0.088,https://api.spotify.com/v1/audio-analysis/2E124GmJRnBJuXbTb4cPUB,0.931,179405,0.387,2E124GmJRnBJuXbTb4cPUB,0.0,1,0.136,-9.127,1,0.412,125.978,4,https://api.spotify.com/v1/tracks/2E124GmJRnBJuXbTb4cPUB,audio_features,spotify:track:2E124GmJRnBJuXbTb4cPUB,0.376
13663,0.0175,https://api.spotify.com/v1/audio-analysis/0Dn40gxVCMo5TkgS8Ik18Q,0.669,196400,0.574,0Dn40gxVCMo5TkgS8Ik18Q,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,https://api.spotify.com/v1/tracks/0Dn40gxVCMo5TkgS8Ik18Q,audio_features,spotify:track:0Dn40gxVCMo5TkgS8Ik18Q,0.273
13664,0.697,https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm,0.553,196373,0.586,3EPXxR3ImUwfayaurPi3cm,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm,audio_features,spotify:track:3EPXxR3ImUwfayaurPi3cm,0.443
13665,0.0367,https://api.spotify.com/v1/audio-analysis/0Fpen1PTuEnCmOJtUU9Iud,0.85,343099,0.785,0Fpen1PTuEnCmOJtUU9Iud,0.0,8,0.155,-4.963,0,0.345,145.063,4,https://api.spotify.com/v1/tracks/0Fpen1PTuEnCmOJtUU9Iud,audio_features,spotify:track:0Fpen1PTuEnCmOJtUU9Iud,0.718
13666,0.0984,https://api.spotify.com/v1/audio-analysis/4T3fNx3CgwDRRYgmFCbD4J,0.442,229413,0.585,4T3fNx3CgwDRRYgmFCbD4J,0.391,0,0.14,-10.332,0,0.0964,97.565,4,https://api.spotify.com/v1/tracks/4T3fNx3CgwDRRYgmFCbD4J,audio_features,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,0.116
13667,0.258,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,0.74,166606,0.613,3ee8Jmje8o58CHK66QrVC2,0.00372,8,0.123,-4.88,1,0.145,75.023,4,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,audio_features,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.473
13668,0.0104,https://api.spotify.com/v1/audio-analysis/5N4erncE7kuUccm7zEmwzk,0.588,238173,0.67,5N4erncE7kuUccm7zEmwzk,3.33e-06,0,0.338,-6.439,1,0.0473,118.159,4,https://api.spotify.com/v1/tracks/5N4erncE7kuUccm7zEmwzk,audio_features,spotify:track:5N4erncE7kuUccm7zEmwzk,0.505
13669,0.0236,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,0.884,232959,0.559,5IaHrVsrferBYDm0bDyABy,0.0,0,0.101,-7.442,1,0.12,97.994,4,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,audio_features,spotify:track:5IaHrVsrferBYDm0bDyABy,0.342
13670,0.0733,https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,0.552,260000,0.76,5WvAo7DNuPRmk4APhdPzi8,0.0,0,0.0865,-4.706,1,0.342,135.702,5,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,audio_features,spotify:track:5WvAo7DNuPRmk4APhdPzi8,0.639
13671,0.216,https://api.spotify.com/v1/audio-analysis/4zIO3ilp5HvTeK3HJHxhMP,0.448,189467,0.612,4zIO3ilp5HvTeK3HJHxhMP,0.0,2,0.08,-6.106,1,0.0708,97.773,4,https://api.spotify.com/v1/tracks/4zIO3ilp5HvTeK3HJHxhMP,audio_features,spotify:track:4zIO3ilp5HvTeK3HJHxhMP,0.213
13672,0.315,https://api.spotify.com/v1/audio-analysis/48zFZh27QU5qsrBjn4C2FA,0.754,176133,0.805,48zFZh27QU5qsrBjn4C2FA,0.0,6,0.203,-4.249,1,0.0752,93.983,4,https://api.spotify.com/v1/tracks/48zFZh27QU5qsrBjn4C2FA,audio_features,spotify:track:48zFZh27QU5qsrBjn4C2FA,0.555
13673,0.172,https://api.spotify.com/v1/audio-analysis/7ATATJztoWLcqDAcVVof0C,0.635,217822,0.902,7ATATJztoWLcqDAcVVof0C,0.0,0,0.125,-3.559,1,0.109,102.063,4,https://api.spotify.com/v1/tracks/7ATATJztoWLcqDAcVVof0C,audio_features,spotify:track:7ATATJztoWLcqDAcVVof0C,0.286
13674,0.354,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,0.68,231267,0.563,7dt6x5M1jzdTEt8oCbisTK,0.0,10,0.136,-5.843,1,0.0454,145.028,4,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,audio_features,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.374
13675,0.0211,https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J,0.568,198160,0.656,4OafepJy2teCjYJbvFE60J,1.37e-05,8,0.213,-5.413,1,0.0433,100.049,4,https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J,audio_features,spotify:track:4OafepJy2teCjYJbvFE60J,0.364
13676,0.0476,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,0.752,163216,0.764,7K7MUBCnzgBAvMVW2RTWNs,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,audio_features,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,0.582
13677,0.00381,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,0.8,204665,0.578,0QIjsbm2fh1cJ45XO9eGqq,0.0,4,0.359,-5.144,0,0.0485,143.01,4,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,audio_features,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,0.367
13678,0.0233,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,0.602,197547,0.658,5OCJzvD7sykQEKHH7qAC3C,6e-05,1,0.237,-5.934,1,0.0558,145.031,4,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,audio_features,spotify:track:5OCJzvD7sykQEKHH7qAC3C,0.268
13679,0.323,https://api.spotify.com/v1/audio-analysis/3u1S1OmAUhx5DRlLrXqyp3,0.69,194408,0.784,3u1S1OmAUhx5DRlLrXqyp3,0.0,1,0.203,-4.653,1,0.032,106.066,4,https://api.spotify.com/v1/tracks/3u1S1OmAUhx5DRlLrXqyp3,audio_features,spotify:track:3u1S1OmAUhx5DRlLrXqyp3,0.669
13680,0.0169,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,0.596,203418,0.854,2iUXsYOEPhVqEBwsqP70rE,0.0,7,0.124,-5.114,0,0.463,120.274,4,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,audio_features,spotify:track:2iUXsYOEPhVqEBwsqP70rE,0.152
13681,0.0441,https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6,0.737,222653,0.636,6kPJZM97LwdG9QIsT7khp6,6.66e-05,11,0.35,-4.546,0,0.0437,105.005,4,https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6,audio_features,spotify:track:6kPJZM97LwdG9QIsT7khp6,0.565
13682,0.556,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,0.921,135090,0.537,0JP9xo3adEtGSdUEISiszL,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,audio_features,spotify:track:0JP9xo3adEtGSdUEISiszL,0.711
13683,0.0164,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,0.912,238614,0.412,0TlLq3lA83rQOYtrqBqSct,0.013,7,0.104,-8.074,1,0.124,154.983,4,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,audio_features,spotify:track:0TlLq3lA83rQOYtrqBqSct,0.422
13684,0.0085,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,0.691,187027,0.716,5a8RPWgKSmcGBGcffmIrUi,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,4,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,audio_features,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0.507
13685,0.542,https://api.spotify.com/v1/audio-analysis/3V8UKqhEK5zBkBb6d6ub8i,0.903,417920,0.675,3V8UKqhEK5zBkBb6d6ub8i,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i,audio_features,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,0.442
13686,0.374,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,0.747,215760,0.834,4kWO6O1BUXcZmaxitpVUwp,0.0,3,0.0586,-2.867,0,0.045,128.005,4,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,audio_features,spotify:track:4kWO6O1BUXcZmaxitpVUwp,0.687
13687,0.0311,https://api.spotify.com/v1/audio-analysis/2jt2WxXMCD4zjACthkJQVE,0.939,337941,0.551,2jt2WxXMCD4zjACthkJQVE,0.0,1,0.192,-9.126,1,0.291,118.552,4,https://api.spotify.com/v1/tracks/2jt2WxXMCD4zjACthkJQVE,audio_features,spotify:track:2jt2WxXMCD4zjACthkJQVE,0.42
13688,0.346,https://api.spotify.com/v1/audio-analysis/4VUwkH455At9kENOfzTqmF,0.638,180000,0.717,4VUwkH455At9kENOfzTqmF,0.0,2,0.105,-4.722,1,0.0337,100.027,4,https://api.spotify.com/v1/tracks/4VUwkH455At9kENOfzTqmF,audio_features,spotify:track:4VUwkH455At9kENOfzTqmF,0.249
13689,0.286,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,0.672,201287,0.735,4ofwffwvvnbSkrMSCKQDaC,0.0,5,0.242,-4.733,1,0.0457,115.741,4,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,audio_features,spotify:track:4ofwffwvvnbSkrMSCKQDaC,0.754
13690,0.037,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,0.791,214847,0.862,7ef4DlsgrMEH11cDZd32M6,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,audio_features,spotify:track:7ef4DlsgrMEH11cDZd32M6,0.592
13691,0.177,https://api.spotify.com/v1/audio-analysis/2zy9TMoZlYGuCNY4TLqG24,0.694,183747,0.617,2zy9TMoZlYGuCNY4TLqG24,0.0,4,0.11,-7.838,0,0.0469,127.928,4,https://api.spotify.com/v1/tracks/2zy9TMoZlYGuCNY4TLqG24,audio_features,spotify:track:2zy9TMoZlYGuCNY4TLqG24,0.496
13692,0.469,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,0.872,119133,0.391,7m9OqQk4RVRkw9JJdeAw96,4.13e-06,0,0.297,-9.144,0,0.242,134.021,4,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,audio_features,spotify:track:7m9OqQk4RVRkw9JJdeAw96,0.437
13693,0.0332,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,0.754,198973,0.449,6DCZcSspjsKoFjzjrWoCdn,8.29e-05,7,0.552,-9.211,1,0.109,77.169,4,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,audio_features,spotify:track:6DCZcSspjsKoFjzjrWoCdn,0.357
13694,0.161,https://api.spotify.com/v1/audio-analysis/5qFeMRz4TvetPmzjre9Dq7,0.684,250840,0.811,5qFeMRz4TvetPmzjre9Dq7,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,https://api.spotify.com/v1/tracks/5qFeMRz4TvetPmzjre9Dq7,audio_features,spotify:track:5qFeMRz4TvetPmzjre9Dq7,0.721
13695,0.0776,https://api.spotify.com/v1/audio-analysis/5Xn4IyTtW6FUGIUyWjbUHG,0.643,195419,0.904,5Xn4IyTtW6FUGIUyWjbUHG,0.0,0,0.189,-3.694,1,0.0739,103.028,4,https://api.spotify.com/v1/tracks/5Xn4IyTtW6FUGIUyWjbUHG,audio_features,spotify:track:5Xn4IyTtW6FUGIUyWjbUHG,0.481
13696,0.227,https://api.spotify.com/v1/audio-analysis/58QhkbaAkLFnn7JwAnAato,0.83,262494,0.546,58QhkbaAkLFnn7JwAnAato,0.0,1,0.112,-5.716,1,0.295,182.973,4,https://api.spotify.com/v1/tracks/58QhkbaAkLFnn7JwAnAato,audio_features,spotify:track:58QhkbaAkLFnn7JwAnAato,0.535
13697,0.04,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,0.699,205920,0.713,2qT1uLXPVPzGgFOx4jtEuo,3.11e-06,9,0.294,-5.507,0,0.0594,121.993,4,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,audio_features,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.354
13698,0.579,https://api.spotify.com/v1/audio-analysis/4keoy2fqgwGnbWlm3ZVZFa,0.503,207030,0.741,4keoy2fqgwGnbWlm3ZVZFa,1.49e-06,4,0.0712,-5.128,1,0.047,88.335,3,https://api.spotify.com/v1/tracks/4keoy2fqgwGnbWlm3ZVZFa,audio_features,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,0.458
13699,0.117,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,0.587,218147,0.535,0e7ipj03S05BNilyu5bRzt,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,0.14
13700,0.354,https://api.spotify.com/v1/audio-analysis/2ijef6ni2amuunRoKTlgww,0.791,188560,0.745,2ijef6ni2amuunRoKTlgww,2.93e-05,11,0.104,-3.695,0,0.0464,94.014,4,https://api.spotify.com/v1/tracks/2ijef6ni2amuunRoKTlgww,audio_features,spotify:track:2ijef6ni2amuunRoKTlgww,0.82
13701,0.268,https://api.spotify.com/v1/audio-analysis/3QybPutx0Tjk472bBKjNWn,0.738,180898,0.629,3QybPutx0Tjk472bBKjNWn,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,https://api.spotify.com/v1/tracks/3QybPutx0Tjk472bBKjNWn,audio_features,spotify:track:3QybPutx0Tjk472bBKjNWn,0.319
13702,0.193,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.579,190947,0.904,1rqqCSm0Qe4I9rUvWncaom,0.0,5,0.064,-2.729,1,0.0618,82.014,4,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,audio_features,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.681
13703,0.269,https://api.spotify.com/v1/audio-analysis/6jreFSOTUAViWjKyzOC4Kg,0.601,190295,0.775,6jreFSOTUAViWjKyzOC4Kg,0.0,0,0.0883,-4.612,1,0.0473,119.964,4,https://api.spotify.com/v1/tracks/6jreFSOTUAViWjKyzOC4Kg,audio_features,spotify:track:6jreFSOTUAViWjKyzOC4Kg,0.483
13704,0.883,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,0.669,121887,0.308,7AFASza1mXqntmGtbxXprO,0.0,11,0.0984,-10.068,1,0.029,64.934,4,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,audio_features,spotify:track:7AFASza1mXqntmGtbxXprO,0.52
13705,0.00947,https://api.spotify.com/v1/audio-analysis/7wBJfHzpfI3032CSD7CE2m,0.487,270715,0.789,7wBJfHzpfI3032CSD7CE2m,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,https://api.spotify.com/v1/tracks/7wBJfHzpfI3032CSD7CE2m,audio_features,spotify:track:7wBJfHzpfI3032CSD7CE2m,0.0564
13706,0.151,https://api.spotify.com/v1/audio-analysis/3DGar7krWlmrXRFHBcQF6z,0.734,163636,0.765,3DGar7krWlmrXRFHBcQF6z,0.0,7,0.231,-5.562,1,0.0621,109.989,4,https://api.spotify.com/v1/tracks/3DGar7krWlmrXRFHBcQF6z,audio_features,spotify:track:3DGar7krWlmrXRFHBcQF6z,0.518
13707,0.035,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,0.964,142273,0.346,6vN77lE9LK6HP2DewaN6HZ,0.0,5,0.108,-9.309,0,0.53,119.958,4,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,audio_features,spotify:track:6vN77lE9LK6HP2DewaN6HZ,0.562
13708,0.0692,https://api.spotify.com/v1/audio-analysis/28FGV3ORH14MYORd7s5dlU,0.904,288087,0.756,28FGV3ORH14MYORd7s5dlU,0.0,10,0.339,-3.746,1,0.32,140.005,4,https://api.spotify.com/v1/tracks/28FGV3ORH14MYORd7s5dlU,audio_features,spotify:track:28FGV3ORH14MYORd7s5dlU,0.342
13709,0.307,https://api.spotify.com/v1/audio-analysis/2XXMDz7SPZ4mSFN1PXfHUy,0.772,254383,0.732,2XXMDz7SPZ4mSFN1PXfHUy,5.14e-06,9,0.106,-3.713,0,0.213,100.048,4,https://api.spotify.com/v1/tracks/2XXMDz7SPZ4mSFN1PXfHUy,audio_features,spotify:track:2XXMDz7SPZ4mSFN1PXfHUy,0.295
13710,0.0609,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,0.85,205040,0.569,7ycWLEP1GsNjVvcjawXz3z,0.0816,5,0.1,-8.152,0,0.136,80.02,4,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,audio_features,spotify:track:7ycWLEP1GsNjVvcjawXz3z,0.294
13711,0.31,https://api.spotify.com/v1/audio-analysis/62o8KoI44JfN7aYxgTnPvh,0.749,183753,0.752,62o8KoI44JfN7aYxgTnPvh,0.0,6,0.232,-4.883,1,0.345,180.049,4,https://api.spotify.com/v1/tracks/62o8KoI44JfN7aYxgTnPvh,audio_features,spotify:track:62o8KoI44JfN7aYxgTnPvh,0.901
13712,0.462,https://api.spotify.com/v1/audio-analysis/7d6XJZjnm7iWcKwYL9z5kC,0.699,165000,0.558,7d6XJZjnm7iWcKwYL9z5kC,0.0,11,0.116,-7.622,1,0.0603,79.992,4,https://api.spotify.com/v1/tracks/7d6XJZjnm7iWcKwYL9z5kC,audio_features,spotify:track:7d6XJZjnm7iWcKwYL9z5kC,0.493
13713,0.58,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,0.739,221440,0.559,3swc6WTsr7rl9DqQKQA55C,0.0,8,0.112,-8.011,1,0.117,140.124,4,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,audio_features,spotify:track:3swc6WTsr7rl9DqQKQA55C,0.439
13714,0.0172,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,0.797,146520,0.533,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,audio_features,spotify:track:7AQim7LbvFVZJE3O8TYgf2,0.329
13715,0.0372,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,0.697,186987,0.683,2BgEsaKNfHUdlh97KmvFyo,0.0,1,0.137,-2.881,0,0.117,96.133,4,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,audio_features,spotify:track:2BgEsaKNfHUdlh97KmvFyo,0.603
13716,0.372,https://api.spotify.com/v1/audio-analysis/3rPAD722s5FFNnwjC91t7Z,0.773,187125,0.57,3rPAD722s5FFNnwjC91t7Z,0.00524,8,0.108,-3.482,1,0.113,95.038,4,https://api.spotify.com/v1/tracks/3rPAD722s5FFNnwjC91t7Z,audio_features,spotify:track:3rPAD722s5FFNnwjC91t7Z,0.772
13717,0.0945,https://api.spotify.com/v1/audio-analysis/1BxkZE73h9BN3qwuA15TA3,0.9,145603,0.653,1BxkZE73h9BN3qwuA15TA3,0.0,1,0.528,-6.962,0,0.289,112.503,4,https://api.spotify.com/v1/tracks/1BxkZE73h9BN3qwuA15TA3,audio_features,spotify:track:1BxkZE73h9BN3qwuA15TA3,0.399
13718,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
13719,0.0945,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,0.601,207905,0.724,4hQ6UGyWQIGJmHSo0J88JW,1.68e-06,6,0.12,-4.856,1,0.0486,102.061,4,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,audio_features,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,0.508
13720,0.00281,https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,0.63,195519,0.694,04ZTP5KsCypmtCmQg5tH9R,0.0,11,0.0719,-6.257,0,0.0253,97.005,4,https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R,audio_features,spotify:track:04ZTP5KsCypmtCmQg5tH9R,0.216
13721,0.0891,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,0.586,210747,0.909,3CA9pLiwRIGtUBiMjbZmRw,0.000109,8,0.119,-6.474,1,0.0705,93.394,4,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,audio_features,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,0.757
13722,0.584,https://api.spotify.com/v1/audio-analysis/3nc420PXjTdBV5TN0gCFkS,0.506,216420,0.693,3nc420PXjTdBV5TN0gCFkS,9.58e-05,0,0.0891,-7.265,0,0.0412,139.912,4,https://api.spotify.com/v1/tracks/3nc420PXjTdBV5TN0gCFkS,audio_features,spotify:track:3nc420PXjTdBV5TN0gCFkS,0.221
13723,0.0441,https://api.spotify.com/v1/audio-analysis/2XTquzYQAdT1Hk78bOUwsv,0.809,226938,0.737,2XTquzYQAdT1Hk78bOUwsv,0.0,1,0.341,-5.186,1,0.108,80.025,4,https://api.spotify.com/v1/tracks/2XTquzYQAdT1Hk78bOUwsv,audio_features,spotify:track:2XTquzYQAdT1Hk78bOUwsv,0.367
13724,0.367,https://api.spotify.com/v1/audio-analysis/5bJ1DrEM4hNCafcDd1oxHx,0.52,345133,0.538,5bJ1DrEM4hNCafcDd1oxHx,0.00187,1,0.119,-8.109,1,0.206,141.894,4,https://api.spotify.com/v1/tracks/5bJ1DrEM4hNCafcDd1oxHx,audio_features,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,0.177
13725,0.217,https://api.spotify.com/v1/audio-analysis/63TyoT9Ee03rQxv8xmdJ2l,0.895,286117,0.839,63TyoT9Ee03rQxv8xmdJ2l,3e-06,0,0.239,-4.512,1,0.227,149.951,4,https://api.spotify.com/v1/tracks/63TyoT9Ee03rQxv8xmdJ2l,audio_features,spotify:track:63TyoT9Ee03rQxv8xmdJ2l,0.756
13726,0.0403,https://api.spotify.com/v1/audio-analysis/76cy1WJvNGJTj78UqeA5zr,0.836,217947,0.544,76cy1WJvNGJTj78UqeA5zr,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr,audio_features,spotify:track:76cy1WJvNGJTj78UqeA5zr,0.51
13727,0.934,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,0.351,200186,0.296,0u2P5u6lvoDfwTYjAADbn4,0.0,4,0.095,-10.109,0,0.0333,115.284,4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,audio_features,spotify:track:0u2P5u6lvoDfwTYjAADbn4,0.12
